Ad Hoc,Start of data coverage period,End of data coverage period,Governorate,Governorate p-code,District,District p-code,Sub-district,Sub-district p-code,Community/Neighbourhood/Camp/Informal settlement,Community/Neighbourhood/Camp/Informal settlement p-code,Closest p-code (in cases of unrecognised informal settlements and villages),Consolidated p-code list,# IDP HH in community as of the last day of the coverage period,# IDP individuals in community as of the last day of the coverage period,# IDP HH arrived during the coverage period,# IDP individuals arrived during the coverage period,IDPs arrived - Governorate of last place of departure 1,IDPs arrived - Governorate of last place of departure 1 (p-code),IDPs arrived - District of last place of departure 1,IDPs arrived - District of last place of departure 1 (p-code),IDPs arrived - Sub-district of last place of departure 1,IDPs arrived - Sub-district of last place of departure 1 (p-code),IDPs arrived - Community of last place of departure 1,IDPs arrived - Community of last place of departure 1 (p-code),IDPs arrived - # IDPs from last place of departure 1,IDPs arrived - Governorate of last place of departure 2,IDPs arrived - Governorate of last place of departure 2 (p-code),IDPs arrived - District of last place of departure 2,IDPs arrived - District of last place of departure 2 (p-code),IDPs arrived - Sub-district of last place of departure 2,IDPs arrived - Sub-district of last place of departure 2 (p-code),IDPs arrived - Community of last place of departure 2,IDPs arrived - Community of last place of departure 2 (p-code),IDPs arrived - # IDPs from last place of departure 2,IDPs arrived - Governorate of last place of departure 3,IDPs arrived - Governorate of last place of departure 3 (p-code),IDPs arrived - District of last place of departure 3,IDPs arrived - District of last place of departure 3 (p-code),IDPs arrived - Sub-district of last place of departure 3,IDPs arrived - Sub-district of last place of departure 3 (p-code),IDPs arrived - Community of last place of departure 3,IDPs arrived - Community of last place of departure 3 (p-code),IDPs arrived - # IDPs from last place of departure 3,IDPs arrived - Governorate of last place of departure 4,IDPs arrived - Governorate of last place of departure 4 (p-code),IDPs arrived - District of last place of departure 4,IDPs arrived - District of last place of departure 4 (p-code),IDPs arrived - Sub-district of last place of departure 4,IDPs arrived - Sub-district of last place of departure 4 (p-code),IDPs arrived - Community of last place of departure 4,IDPs arrived - Community of last place of departure 4 (p-code),IDPs arrived - # IDPs from last place of departure 4,IDPs arrived - Governorate of last place of departure 5,IDPs arrived - Governorate of last place of departure 5 (p-code),IDPs arrived - District of last place of departure 5,IDPs arrived - District of last place of departure 5 (p-code),IDPs arrived - Sub-district of last place of departure 5,IDPs arrived - Sub-district of last place of departure 5 (p-code),IDPs arrived - Community of last place of departure 5,IDPs arrived - Community of last place of departure 5 (p-code),IDPs arrived - # IDPs from last place of departure 5,IDPs arrived - # IDP individuals arriving from unknown/unreported last places of departure,Are female-headed households present amongst IDP arrivals?,Are women travelling alone present amongst IDP arrivals?,Are child-headed households present amongst IDP arrivals?,Are orphans present amongst IDP arrivals?,Are elderly-headed households present amongst IDP arrivals?,Are elderly travelling alone present amongst IDP arrivals?,Are disabled-headed households present amongst IDP arrivals?,Are individuals with disabilities travelling alone present amongst IDP arrivals?,Most common shelter type for new arrivals,% in most common shelter type for new arrivals,2nd most common shelter type for new arrivals,% in 2nd most common shelter type for new arrivals,3rd most common shelter type for new arrivals,% in 3rd most common shelter type for new arrivals,Most common tenancy arrangement for new arrivals,% in most common tenancy type for new arrivals,2nd most common tenancy type for new arrivals,% in 2nd most common tenancy type for new arrivals,3rd most common tenancy type for new arrivals,% in 3rd most common tenancy type for new arrivals,1st Priority need of new IDP arrivals,2nd Priority need of new IDP arrivals,3rd Priority need of new IDP arrivals,Additional information on priority needs,# Resident population HHs as of the last day of the coverage period,# Resident population individuals as of the last day of the coverage period,# Spontaneous returns (HH) during the coverage period,# Spontaneous returns (Individuals) during the coverage period,Spontaneous returns - Governorate of last place of departure 1,Spontaneous returns - Governorate of last place of departure 1 (p-code),Spontaneous returns - District of last place of departure 1,Spontaneous returns - District of last place of departure 1 (p-code),Spontaneous returns - Sub-district of last place of departure 1,Spontaneous returns - Sub-district of last place of departure 1 (p-code),Spontaneous returns - Community of last place of departure 1,Spontaneous returns - Community of last place of departure 1 (p-code),Spontaneous returns - # Individuals from last place of departure 1,Spontaneous returns - Governorate of last place of departure 2,Spontaneous returns - Governorate of last place of departure 2 (p-code),Spontaneous returns - District of last place of departure 2,Spontaneous returns - District of last place of departure 2 (p-code),Spontaneous returns - Sub-district of last place of departure 2,Spontaneous returns - Sub-district of last place of departure 2 (p-code),Spontaneous returns - Community of last place of departure 2,Spontaneous returns - Community of last place of departure 2 (p-code),Spontaneous returns - # Individuals from last place of departure 2,Spontaneous returns - Governorate of last place of departure 3,Spontaneous returns - Governorate of last place of departure 3 (p-code),Spontaneous returns - District of last place of departure 3,Spontaneous returns - District of last place of departure 3 (p-code),Spontaneous returns - Sub-district of last place of departure 3,Spontaneous returns - Sub-district of last place of departure 3 (p-code),Spontaneous returns - Community of last place of departure 3,Spontaneous returns - Community of last place of departure 3 (p-code),Spontaneous returns - # Individuals from last place of departure 3,Spontaneous returns - Governorate of last place of departure 4,Spontaneous returns - Governorate of last place of departure 4 (p-code),Spontaneous returns - District of last place of departure 4,Spontaneous returns - District of last place of departure 4 (p-code),Spontaneous returns - Sub-district of last place of departure 4,Spontaneous returns - Sub-district of last place of departure 4 (p-code),Spontaneous returns - Community of last place of departure 4,Spontaneous returns - Community of last place of departure 4 (p-code),Spontaneous returns - # Individuals from last place of departure 4,Spontaneous returns - Governorate of last place of departure 5,Spontaneous returns - Governorate of last place of departure 5 (p-code),Spontaneous returns - District of last place of departure 5,Spontaneous returns - District of last place of departure 5 (p-code),Spontaneous returns - Sub-district of last place of departure 5,Spontaneous returns - Sub-district of last place of departure 5 (p-code),Spontaneous returns - Community of last place of departure 5,Spontaneous returns - Community of last place of departure 5 (p-code),Spontaneous returns - # Individuals from last place of departure 5,Spontaneous returns - # SR individuals arriving from unknown/unreported last places of departure,1st KI,2nd KI,Interview type
Ad hoc,24/02/2019,25/02/2019,Idleb,SY07,Ariha,SY0705,Ariha,SY070500,Moataf,C4287,C4287,C4287,380,"2,166",15,86,Idleb,SY07,Al Ma'ra,SY0702,Ma'arrat An Nu'man,SY070200,Jarjnaz,C3977,68,Idleb,SY07,Al Ma'ra,SY0702,Heish,SY070205,Tah,C4099,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,71 to 80 percent,Unfinished/damaged building,11 to 20 percent,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Shelter,NFIs,Winterisation or equivalent,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Relief Committees,Teacher,Face-to-face
Ad hoc,24/02/2019,25/02/2019,Idleb,SY07,Ariha,SY0705,Ariha,SY070500,Kadoura,C6610,C6610,C6610,193,"1,100",44,251,Idleb,SY07,Al Ma'ra,SY0702,Tamanaah,SY070204,Um Elkhalayel,C4085,205,Idleb,SY07,Al Ma'ra,SY0702,Khan Shaykun,SY070201,Khan Shaykun,C3987,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Yes,No,No,No,Yes,No,No,No,Managed camp,91 to 100 percent,NA,NA,NA,NA,Not applicable,76 to 100 percent,NA,NA,NA,NA,NFIs,Winterisation or equivalent,Food,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Relief Committees,Teacher,Face-to-face
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Bazagha,C1188,C1188,C1188,"1,163","6,629",5,29,Aleppo,SY02,Jarablus,SY0208,Ghandorah,SY020801,Not sure,Not sure,6,Aleppo,SY02,Afrin,SY0203,Not sure,Not sure,Not sure,Not sure,11,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Noman,C1213,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,51 to 60 percent,Solid/finished apartment,21 to 30 percent,Not sure,Not sure,Renting,51 to 75 percent,Hosting without rent,0 to 25 percent,NA,NA,Food,Health,Education,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Council,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Hazwan,C1191,C1191,C1191,221,"1,260",2,11,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Al Bab,C1202,6,Idleb,SY07,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,76 to 100 percent,NA,NA,NA,NA,Health,Winterisation or equivalent,Food,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Council,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Sheikh Elwan,C1196,C1196,C1196,18,103,2,11,Aleppo,SY02,Al Bab,SY0202,Ar-Ra'ee,SY020203,Not sure,Not sure,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,76 to 100 percent,NA,NA,NA,NA,Food,Winterisation or equivalent,Education,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Civil Society Groups,Teacher,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Al Bab,C1202,C1202,C1202,"13,927","79,384",3,17,Aleppo,SY02,Jarablus,SY0208,Jarablus,SY020800,Not sure,Not sure,11,Aleppo,SY02,Afrin,SY0203,Not sure,Not sure,Not sure,Not sure,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,61 to 70 percent,Solid/finished apartment,21 to 30 percent,NA,NA,Renting,51 to 75 percent,Hosting without rent,0 to 25 percent,NA,NA,Health,Winterisation or equivalent,Food,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Civil Society Groups,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Ar-Ra'ee,SY020203,Waqf,C1247,C1247,C1247,67,382,4,23,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Not sure,Not sure,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Individual tent,91 to 100 percent,NA,NA,NA,NA,Ownership,76 to 100 percent,NA,NA,NA,NA,Safety and security,Shelter,Winterisation or equivalent,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Teacher,NGOs,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Ar-Ra'ee,SY020203,Ar-Ra'ee,C1250,C1250,C1250,"1,660","9,462",4,23,Aleppo,SY02,Al Bab,SY0202,Ar-Ra'ee,SY020203,Tal Elhawa,C1269,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,76 to 100 percent,NA,NA,NA,NA,Safety and security,Shelter,Winterisation or equivalent,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Religious,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Al Bab,SY0202,Ar-Ra'ee,SY020203,Silsileh,C1261,C1261,C1261,28,160,4,23,Aleppo,SY02,Al Bab,SY0202,Al Bab,SY020200,Not sure,Not sure,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,51 to 75 percent,Hosting without rent,26 to 50 percent,NA,NA,Shelter,NFIs,Cash/voucher assistance,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Teacher,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Tellef,C1355,C1355,C1355,48,274,6,34,Idleb,SY07,Al Ma'ra,SY0702,Ma'arrat An Nu'man,SY070200,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,34,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Authorised squatting,76 to 100 percent,NA,NA,NA,NA,Safety and security,Food,Winterisation or equivalent,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Shawarghet Elarz,C1357,C1357,C1357,55,314,2,11,Idleb,SY07,Idleb,SY0700,Idleb,SY070000,Idleb,C3871,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Authorised squatting,76 to 100 percent,NA,NA,NA,NA,Safety and security,Food,Winterisation or equivalent,"Education, Healthcare and NFI",No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Religious,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Afrin (Afrin),C1366,C1366,C1366,"10,495","59,822",14,80,Idleb,SY07,Idleb,SY0700,Idleb,SY070000,Not sure,Not sure,23,Idleb,SY07,Al Ma'ra,SY0702,Khan Shaykun,SY070201,Khan Shaykun,C3987,17,Idleb,SY07,Al Ma'ra,SY0702,Tamanaah,SY070204,Not sure,Not sure,34,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,6,No,No,No,No,No,No,No,No,Unfinished/damaged building,61 to 70 percent,Solid/finished house,21 to 30 percent,NA,NA,Authorised squatting,26 to 50 percent,Hosting without rent,26 to 50 percent,Renting,0 to 25 percent,Safety and security,Shelter,Food,"Education, Healthcare, NFI and Winterisation",No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Council,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Kawkabeh (Afrin),C1381,C1381,C1381,51,291,8,46,Idleb,SY07,Al Ma'ra,SY0702,Khan Shaykun,SY070201,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,46,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Safety and security,Food,Winterisation or equivalent,NA,100,570,2,11,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,11,Community Leaders (IDPs) - Elders,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Marata (Afrin),C1384,C1384,C1384,105,599,3,17,Idleb,SY07,Al Ma'ra,SY0702,Ma'arrat An Nu'man,SY070200,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,17,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Authorised squatting,76 to 100 percent,NA,NA,NA,NA,Safety and security,Food,Winterisation or equivalent,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Religious,Local Council,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Bulbul,SY020301,Bulbul,C1391,C1391,C1391,531,"3,027",5,29,Idleb,SY07,Al Ma'ra,SY0702,Khan Shaykun,SY070201,Khan Shaykun,C3987,29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished apartment,61 to 70 percent,Solid/finished house,21 to 30 percent,NA,NA,Renting,51 to 75 percent,Hosting without rent,0 to 25 percent,NA,NA,Safety and security,Health,NFIs,Food and Water,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Bulbul,SY020301,Oba Beik Oba Basi,C1393,C1393,C1393,34,194,3,17,Idleb,SY07,Al Ma'ra,SY0702,Ma'arrat An Nu'man,SY070200,Ma'arrat An Nu'man,C3985,17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,51 to 75 percent,Renting,0 to 25 percent,NA,NA,Safety and security,Health,NFIs,Food and Education,31,177,2,11,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Not sure,Not sure,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Community Leaders (Resident/Pre-Conflict Population) - Mukhtar,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Bulbul,SY020301,Khader,C1394,C1394,C1394,56,319,2,11,Idleb,SY07,Idleb,SY0700,Saraqab,SY070003,Saraqab,C3916,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Safety and security,Shelter,Food,Healthcare and Water,162,923,2,11,Aleppo,SY02,Afrin,SY0203,Afrin,SY020300,Not sure,Not sure,11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Community Leaders (IDPs) - Elders,Local Charities,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Jalaq (Jandairis),C1425,C1425,C1425,61,348,3,17,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,17,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Health,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Burj Kmush,C1428,C1428,C1428,31,177,4,23,Idleb,SY07,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Renting,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,Health,NFIs,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Local Relief Committees,Remotely
Ad hoc,25/02/2019,25/02/2019,Aleppo,SY02,Afrin,SY0203,Jandairis,SY020302,Ras Elosud - Qarablish,C1429,C1429,C1429,51,291,3,17,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,Not sure,17,No,No,No,No,No,No,No,No,Solid/finished house,91 to 100 percent,NA,NA,NA,NA,Hosting without rent,76 to 100 percent,NA,NA,NA,NA,Winterisation or equivalent,NFIs,Health,NA,No data,No data,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,Local Charities,Local Relief Committees,Remotely
